city,state,county,name,zip,state2,address,phone
Harrah,OK,oklahoma,Harrah Police Department,73045,ok,1093 North Harrah Road,405-454-3609
Jones,OK,oklahoma,Jones Police Department,73049,ok,110 West Main Street,405-399-2255
Luther,OK,oklahoma,Luther Police Department,73054,ok,119 South Main Street,405-277-3500
Midwest,OK,oklahoma,Midwest City Police Department,73110,ok,100 North Midwest Boulevard,405-739-1325
Nichols Hills,OK,oklahoma,Nichols Hills Police Department,73116,ok,6407 Avondale Drive,405-843-5672
Choctaw,OK,oklahoma,Nicoma Park Police Department,73020,ok,2301 Nichols Drive,405-769-5674
Oklahoma,OK,oklahoma,Oklahoma City Police Department,73102,ok,701 Colcord Drive,405-297-1000
Spencer,OK,oklahoma,Spencer Police Department,73084,ok,8300 Northeast 36th Street,405-771-3798
Oklahoma,OK,oklahoma,Valley Brook Police Department,73129,ok,1618 Southeast 59th Street,405-677-6948
Warr Acres,OK,oklahoma,Warr Acres Police Department,73122,ok,4801 North Reeves Street,405-789-0282
Beggs,OK,okmulgee,Beggs Water Office,74421,ok,108 Broadway Avenue,918-267-4923
Dewar,OK,okmulgee,Dewar Police Department,74431,ok,107 North Broadway Street,918-759-1275
Henryetta,OK,okmulgee,Henryetta City Police Department,74437,ok,115 South 4th Street,918-652-3106
Morris,OK,okmulgee,Morris Police Department,74445,ok,505 South Hughes Avenue,918-733-2220
Okmulgee,OK,okmulgee,Okmulgee Police Department,74447,ok,115 North Morton Avenue,918-756-3511
Avant,OK,osage,Avant Police Department,74001,ok,107 Broadway Avenue,918-263-3600
Barnsdall,OK,osage,Barnsdall Police Department,74002,ok,404 West Main Street,918-847-2285
Fairfax,OK,osage,Fairfax Police Department,74637,ok,150 East Elm Avenue,918-642-3611
Hominy,OK,osage,Hominy Police,74035,ok,113 South Regan Avenue,918-885-4545
Pawhuska,OK,osage,Pawhuska Police Department,74056,ok,128 West Main Street,918-287-4545
Wynona,OK,osage,Wynona Police Department,74084,ok,307 Osage Street,918-846-2499
Commerce,OK,ottawa,Commerce Police Department,74339,ok,100 South Main Street,918-675-0003
Fairland,OK,ottawa,Fairland Police Department,74343,ok,28 North Main Street,918-676-3005
Miami,OK,ottawa,Miami Police Department,74354,ok,129 5th Avenue Northwest,918-542-5585
Picher,OK,ottawa,Picher Police Department,74360,ok,213 Carl Patterson Avenue,918-673-1222
Quapaw,OK,ottawa,Quapaw Police Department,74363,ok,336 Seneca Street,918-674-2516
Cleveland,OK,pawnee,Cleveland Police Department,74020,ok,111 West Delaware Street,918-358-3112
Jennings,OK,pawnee,Jennings Police Department,74038,ok,305 Main Street,918-757-4250
Pawnee,OK,pawnee,Pawnee Police Department,74058,ok,510 Illinois Street,918-762-3166
Terlton,OK,pawnee,Police Department,74081,ok,108 West Main Street,918-862-3662
Cushing,OK,payne,Cushing Police Department,74023,ok,211 West Main Street,918-225-1212
Perkins,OK,payne,Perkins Police Department,74059,ok,120 North Main Street,405-547-2855
Stillwater,OK,payne,Stillwater Police Department,74074,ok,701 South Lewis Street,405-372-4171
Yale,OK,payne,Yale Police Department,74085,ok,209 North Main Street,918-387-2403
Kiowa,OK,pittsburg,Kiowa Police Department,74553,ok,1 North Johnson Street,918-432-5564
McAlester,OK,pittsburg,Krebs Police Department,74501,ok,5 East Washington Avenue,918-423-2421
McAlester,OK,pittsburg,Mc Alester Police Department,74501,ok,28 East Washington Avenue,918-423-1212
Quinton,OK,pittsburg,Quinton Police Department,74561,ok,1021 Main Street,918-469-3777
Ada,OK,pontotoc,Ada Police Department,74820,ok,231 South Townsend Avenue,580-332-4466
Roff,OK,pontotoc,Roff Police Department,74865,ok,120 West Main Street,580-456-7942
Asher,OK,pottawatomie,Asher Police Department,74826,ok,117 East Main Street,405-784-2424
McLoud,OK,pottawatomie,Mc Loud Police Department,74851,ok,408 West Broadway Avenue,405-964-3325
Shawnee,OK,pottawatomie,Shawnee Police Department,74801,ok,16 West 9th Street,405-878-1680
Tecumseh,OK,pottawatomie,Tecumseh City Police Department,74873,ok,109 West Washington Street,405-598-2115
Antlers,OK,pushmataha,Antlers Police Department,74523,ok,103 Southeast 2nd Street,580-298-5513
Rattan,OK,pushmataha,Rattan Police Department,74743,ok,Hwy 93,580-587-2256
Catoosa,OK,rogers,Catoosa Police Department,74015,ok,208 South Cherokee Street,918-266-2424
Chelsea,OK,rogers,Chelsea Police Department,74016,ok,508 Vine Street,918-789-2123
Claremore,OK,rogers,Claremore Police Department,74017,ok,200 West 1st Street,918-341-1212
Inola,OK,rogers,Inola Police Department,74036,ok,1 West Commercial Street,918-543-8288
Konawa,OK,seminole,Konawa Police Department,74849,ok,122 North Broadway Street,580-925-3803
Maud,OK,seminole,Maud Police Station,74854,ok,206 East Main Street,405-374-2235
Seminole,OK,seminole,Seminole Police Department,74868,ok,211 North 4th Street,405-382-3434
Wewoka,OK,seminole,Wewoka Police Department,74884,ok,114 West 4th Street,405-257-3366
Gore,OK,sequoyah,Gore Police Department,74435,ok,108 South Main Street,918-489-5963
Marble City,OK,sequoyah,Marble City Police Department,74945,ok,Main St,918-775-3002
Muldrow,OK,sequoyah,Muldrow Police Department,74948,ok,100 North Main Street,918-427-4431
Roland,OK,sequoyah,Roland Police Department,74954,ok,801 South Roland Road,918-427-3252
Sallisaw,OK,sequoyah,Sallisaw Police Department,74955,ok,101 West Chickasaw Avenue,918-775-4177
Comanche,OK,stephens,Comanche Police Department,73529,ok,500 Rodeo Drive,580-439-2211
Duncan,OK,stephens,Duncan City Dog Pound,73533,ok,18 South 7th Street,580-255-2112
Marlow,OK,stephens,Marlow City Police Department,73055,ok,115 North 2nd Street,580-658-2122
Goodwell,OK,texas,Goodwell Police Department,73939,ok,104 Main Street,580-349-2566
Guymon,OK,texas,Guymon City Police Department,73942,ok,906 Northwest 5th Street,580-338-6525
Hooker,OK,texas,Hooker Police Department,73945,ok,111 Broadway Street,580-652-2111
Texhoma,OK,texas,Texhoma Police Department,73949,ok,221 Main Street,580-423-7771
Grandfield,OK,tillman,Ambulance Service-Grandfield,73546,ok,223 Main Street,580-479-3133
Frederick,OK,tillman,Frederick Police Department,73542,ok,1200 South Main Street,580-335-7503
Tipton,OK,tillman,Tipton Police Department,73570,ok,201 East Main Street,580-667-5625
Bixby,OK,tulsa,Bixby City Police,74008,ok,116 West Needles Avenue,918-366-8294
Broken Arrow,OK,tulsa,Broken Arrow Jail,74012,ok,2302 South 1st Place,918-451-8352
Collinsville,OK,tulsa,Collinsville Police Department,74021,ok,1023 West Center Street,918-371-1000
Glenpool,OK,tulsa,Glenpool Police Department,74033,ok,140 West 141st Street,918-322-8110
Jenks,OK,tulsa,Jenks Police Department,74037,ok,211 North Elm Street,918-299-6311
Owasso,OK,tulsa,Owasso Police Department,74055,ok,111 North Main Street,918-376-1564
Sand Springs,OK,tulsa,Sand Springs Police Jail,74063,ok,100 East Broadway Street,918-245-8777
Skiatook,OK,tulsa,Skiatook Police Department,74070,ok,220 South Broadway Street,918-396-2424
Sperry,OK,tulsa,Sperry Police Department,74073,ok,115 North Cincinnati Avenue,918-288-7333
Tulsa,OK,tulsa,Tulsa Police Department,74103,ok,600 Civic Center,918-596-9328
Coweta,OK,wagoner,Coweta Police Department,74429,ok,212 North Broadway Street,918-486-2121
Porter,OK,wagoner,Porter Police Department,74454,ok,617 Main Street,918-483-2821
Wagoner,OK,wagoner,Wagoner Police Department,74467,ok,105 South Casaver Avenue,918-485-5511
Bartlesville,OK,washington,Bartlesville Police Department,74003,ok,100 East Hensley Boulevard,918-338-4001
Dewey,OK,washington,Dewey Police Department,74029,ok,409 East Don Tyler Avenue,918-534-2223
Foss,OK,washita,Burns Flat Police Department,73647,ok,222 Highway 44,580-562-3144
New Cordell,OK,washita,Cordell Police Department,73632,ok,105 West Main Street,580-832-3046
Alva,OK,woods,Alva Police Department,73717,ok,415 4th Street,580-327-2121
Waynoka,OK,woods,Waynoka Police Department,73860,ok,201 East Cecil Street,580-824-0344
Mooreland,OK,woodward,Mooreland Police Department,73852,ok,212 South Main Street,580-994-5316
Woodward,OK,woodward,Woodward Police Department,73801,ok,1219 8th Street,580-256-2280
Baker,OR,baker,Baker City Building Department,97814,or,1655 1st Street,541-523-0535
Corvallis,OR,benton,Corvallis Police Department,97330,or,180 Northwest 5th Street,541-766-6924
Philomath,OR,benton,Philomath Police Department,97370,or,1010 Applegate Street,541-929-6911
Canby,OR,clackamas,Canby Police Department,97013,or,1175 Northwest 3rd Avenue,503-266-1104
Gladstone,OR,clackamas,Gladstone Police Department,97027,or,535 Portland Avenue,503-655-8211
Lake Oswego,OR,clackamas,Lake Oswego Police Department,97034,or,380 A Avenue,503-635-0250
Milwaukie,OR,clackamas,Milwaukie Police Department,97222,or,3200 Southeast Harrison Street,503-786-7400
Molalla,OR,clackamas,Molalla Police Department,97038,or,117 North Molalla Avenue,503-829-8817
Oregon,OR,clackamas,Oregon City Police Department,97045,or,320 Warner Milne Road,503-657-4964
Sandy,OR,clackamas,Sandy Police Department,97055,or,38970 Proctor Boulevard,503-668-5566
West Linn,OR,clackamas,West Linn Police Department,97068,or,22825 Willamette Drive,503-655-6214
Astoria,OR,clatsop,Astoria Police Department,97103,or,555 30th Street,503-325-4411
Cannon Beach,OR,clatsop,Cannon Beach Police Department,97110,or,163 East Gower Avenue,503-436-2811
Gearhart,OR,clatsop,Gearhart Police Department,97138,or,698 Pacific Way,503-738-5501
Seaside,OR,clatsop,Seaside Police Department,97138,or,1091 South Holladay Drive,503-738-6311
Warrenton,OR,clatsop,Warrenton Police Department,97146,or,225 South Main Avenue,503-861-2235
Clatskanie,OR,columbia,Clatskanie Police Department,97016,or,195 Southeast 2nd Street,503-728-2145
Columbia,OR,columbia,Columbia City City Hall,97018,or,1840 2nd Street,503-397-4010
Rainier,OR,columbia,Rainier City Police Department,97048,or,106 East B Street,503-556-3644
Scappoose,OR,columbia,Scappoose Police Department,97056,or,33568 East Columbia Avenue,503-543-3114
St. Helens,OR,columbia,St Helens Animal Control,97051,or,150 South 13th Street,503-397-3333
Vernonia,OR,columbia,Vernonia Police Department,97064,or,1001 Bridge Street,503-429-7335
Bandon,OR,coos,Bandon Police Department,97411,or,555 U.s. 101,541-347-2241
Coos Bay,OR,coos,Coos Bay Police Department,97420,or,500 Central Avenue,541-269-8914
Coquille,OR,coos,Coquille City Police Department,97423,or,851 North Central Boulevard,541-396-2114
Myrtle Point,OR,coos,Myrtle Point Police Department,97458,or,424 5th Street,541-572-2124
North Bend,OR,coos,North Bend Police Department,97459,or,835 California Street,541-756-3161
Prineville,OR,crook,Prineville Police Department,97754,or,400 Northeast 3rd Street,541-447-4168
Brookings,OR,curry,Brookings Police Department,97415,or,898 Elk Drive,541-469-3118
Gold Beach,OR,curry,Gold Beach Police Department,97444,or,29592 Ellensburg Avenue,541-247-6671
Port Orford,OR,curry,Port Orford Police Department,97465,or,555 20th Street,541-332-9013
Bend,OR,deschutes,Bend Police Department,97701,or,555 Northeast 15th Street,541-322-2960
Sisters,OR,deschutes,Black Butte Police Department,97759,or,13855 Bishops Cap,541-595-2191
Redmond,OR,deschutes,Redmond Police Department,97756,or,777 Southwest Deschutes Avenue,541-504-3400
Bend,OR,deschutes,Sunriver Police Department,97707,or,57455 Abbot Drive,541-593-1014
Myrtle Creek,OR,douglas,Myrtle Creek Police Department,97457,or,215 Northwest Pleasant Street,541-863-5222
Reedsport,OR,douglas,Reedsport Police Department,97467,or,146 North 4th Street,541-271-2100
Roseburg,OR,douglas,Roseburg Police Department,97470,or,700 Southeast Douglas Avenue,541-492-6760
Sutherlin,OR,douglas,Sutherlin Police Department,97479,or,126 East Central Avenue,541-459-2211
Winston,OR,douglas,Winston Police Department,97496,or,201 Northwest Douglas Boulevard,541-679-8704
Condon,OR,gilliam,Condon Police Department,97823,or,128 South Main Street,541-384-6111
John Day,OR,grant,John Day Police Department,97845,or,450 East Main Street,541-575-0030
Burns,OR,harney,Burns Police Department,97720,or,242 South Broadway Avenue,541-573-6781
Hines,OR,harney,Hines Police Department,97738,or,101 West Barnes Avenue,541-573-2251
Hood River,OR,hood,Hood River Police Department,97031,or,211 2nd Street,541-386-3942
Ashland,OR,jackson,Ashland Police Department,97520,or,1155 East Main Street,541-488-2211
Butte Falls,OR,jackson,Butte Falls Police Department,97522,or,431 Broad Street,541-865-3200
Central Point,OR,jackson,Central Point Police Department,97502,or,155 South 2nd Street,541-664-5578
Eagle Point,OR,jackson,Eagle Point Police Department,97524,or,17 South Buchanan Avenue,541-826-9171
Gold Hill,OR,jackson,Gold Hill Police Department,97525,or,420 6th Avenue,541-855-1484
Jacksonville,OR,jackson,Jacksonville Police Department,97530,or,110 West Main Street,541-899-7100
Medford,OR,jackson,Medford Police Department,97501,or,411 West 8th Street,541-774-2250
Phoenix,OR,jackson,Phoenix Police Department,97535,or,510 West 1st Street,541-535-1113
Rogue River,OR,jackson,Rogue River Police Department,97537,or,133 Broadway Street,541-582-4931
Shady Cove,OR,jackson,Shady Cove Police Department,97539,or,22451 Highway 62,541-878-3200
Talent,OR,jackson,Talent Police Department,97540,or,604 Talent Avenue,541-535-1253
Culver,OR,jefferson,Culver Police Department,97734,or,200 1st Avenue,541-546-6494
Madras,OR,jefferson,Madras Police Department,97741,or,1713 U.s. 97,541-475-3848
Grants Pass,OR,josephine,Grants Pass Department of Public Safety,97526,or,101 Northwest A Street,541-474-6370
Klamath Falls,OR,klamath,Klamath Falls Police Department,97601,or,2501 Shasta Way,541-883-5336
Merrill,OR,klamath,Merrill Police Department,97633,or,301 East 2nd Street,541-798-5821
Lakeview,OR,lake,Lakeview Fire Department,97630,or,245 North F Street,541-947-2504
Coburg,OR,lane,Coburg Police Department,97408,or,91069 North Willamette Street,541-682-7853
Cottage Grove,OR,lane,Cottage Grove Police Department,97424,or,400 East Main Street,541-942-9145
Eugene,OR,lane,Eugene City Police Department,97401,or,300 Country Club Road,541-682-5111
Florence,OR,lane,Florence Police Department,97439,or,900 Greenwood Street,541-997-3515
Junction,OR,lane,Junction City Police Department,97448,or,672 Greenwood Street,541-998-1245
Oakridge,OR,lane,Oakridge Police Department,97463,or,76435 Ash Street,541-782-4232
Springfield,OR,lane,Springfield Police Department,97477,or,344 A Street,541-726-3714
Lincoln,OR,lincoln,Lincoln City Police Department,97367,or,1503 Southeast East Devils Lake Road,541-994-3636
Newport,OR,lincoln,Newport Police Department,97365,or,169 Southwest Coast Highway,541-574-3348
Toledo,OR,lincoln,Toledo Police Department,97391,or,250 U.S. 20 Business,541-336-5555
Albany,OR,linn,Albany Police Department,97322,or,1117 Southeast Jackson Street,541-917-7680
Lebanon,OR,linn,Lebanon Police Department,97355,or,40 East Maple Street,541-451-1751
Sweet Home,OR,linn,Sweet Home Police Department,97386,or,1950 Main Street,541-367-5181
Nyssa,OR,malheur,Nyssa City Police Department,97913,or,14 South 3rd Street,541-372-3825
Ontario,OR,malheur,Ontario Police Department,97914,or,444 Southwest 4th Street,541-889-5312
Aumsville,OR,marion,Aumsville Police Department,97325,or,125 North 6th Street,503-749-2188
Aurora,OR,marion,Aurora Police Department,97002,or,21420 Main Street Northeast,503-678-1284
Gervais,OR,marion,Gervais Police Department,97026,or,370 Elm Avenue,503-792-4575
Hubbard,OR,marion,Hubbard Police Department,97032,or,3720 2nd Street,503-981-8738
Keizer,OR,marion,Keizer Police Department,97303,or,930 Chemawa Road Northeast,503-390-3713
Mount Angel,OR,marion,Mt. Angel Police Department,97362,or,5 North Garfield Street,503-845-9294
Salem,OR,marion,Salem Police Department,97301,or,555 Liberty Street Southeast,503-588-6123
Silverton,OR,marion,Silverton Police Department,97381,or,306 South Water Street,503-873-5326
Stayton,OR,marion,Stayton Sublimity Police Department,97383,or,386 North 3rd Avenue,503-769-3421
Turner,OR,marion,Turner Police Department,97392,or,7250 3rd Street Southeast,503-743-2588
Woodburn,OR,marion,Woodburn Police Department,97071,or,1060 Mount Hood Avenue,503-982-2345
Boardman,OR,morrow,Boardman Police Department,97818,or,202 North Main Street,541-481-6071
Fairview,OR,multnomah,Fairview Police Department,97024,or,1300 Northeast Village Street,503-674-6200
Gresham,OR,multnomah,Gresham Police Department,97030,or,1333 Northwest Eastman Parkway,503-618-2338
Portland,OR,multnomah,Portland Police Bureau,97204,or,1111 Southwest 2nd Avenue,503-823-0000
Troutdale,OR,multnomah,Troutdale Police Department,97060,or,141 Southeast Dora Street,503-665-6129
Dallas,OR,polk,Dallas Police Department,97338,or,187 Southeast Court Street,503-623-2338
Independence,OR,polk,Independence Police Department,97351,or,555 South Main Street,503-838-1214
Monmouth,OR,polk,Monmouth Police Department,97361,or,238 Jackson Street East,503-838-1109
Garibaldi,OR,tillamook,Garibaldi Police Department,97118,or,107 6th Street,503-322-3555
Manzanita,OR,tillamook,Manzanita Police Department,97130,or,165 5th Street South,503-368-7229
Tillamook,OR,tillamook,Tillamook Police Department,97141,or,210 Laurel Avenue,503-842-2522
Athena,OR,umatilla,Athena Police Department,97813,or,215 South 3rd Street,541-566-0944
Milton-Freewater,OR,umatilla,Milton Freewater Police Department,97862,or,722 South Main Street,541-938-5511
Pendleton,OR,umatilla,Pendleton City Police,97801,or,622 Airport Road,541-276-4411
Pilot Rock,OR,umatilla,Pilot Rock City Hall,97868,or,144 North Alder Street,541-443-2811
Stanfield,OR,umatilla,Stanfield Police Department,97875,or,105 Northeast Wood Avenue,541-449-3245
Umatilla,OR,umatilla,Umatilla Police Department,97882,or,300 6th Street,541-922-3789
Weston,OR,umatilla,Weston Police Department,97886,or,112 East Main Street,541-566-2277
La Grande,OR,union,Union County Sheriff,97850,or,1109 K Avenue,541-963-1017
Enterprise,OR,wallowa,Enterprise Police Department,97828,or,104 West Greenwood Street,541-426-3136
The Dalles,OR,wasco,The Dalles Police Department,97058,or,401 Court Street,541-296-2233
Banks,OR,washington,Banks Police Department,97106,or,13680 Main Street,503-324-3270
Beaverton,OR,washington,Beaverton Police Department,97005,or,4755 Southwest Griffith Drive,503-526-2264
Cornelius,OR,washington,Cornelius Police Department,97113,or,1311 North Barlow Street,503-359-1881
Forest Grove,OR,washington,Forest Grove Police Department,97116,or,2102 Pacific Avenue,503-992-3260
Gaston,OR,washington,Gaston Police Department,97119,or,116 Front Street,503-985-7521
Hillsboro,OR,washington,Hillsboro Police Department,97123,or,250 Southeast 10th Avenue,503-681-6190
King,OR,washington,King City Police Department,97224,or,15300 Southwest 116th Avenue,503-620-8851
North Plains,OR,washington,North Plains Police Department,97133,or,31360 Northwest Commercial Street,503-647-2604
Sherwood,OR,washington,Sherwood Police Department,97140,or,20495 Southwest Borchers Drive,503-625-5523
Portland,OR,washington,Tigard Police Department,97223,or,13125 Southwest Hall Boulevard,503-639-6168
Tualatin,OR,washington,Tualatin Police Department,97062,or,8650 Southwest Tualatin Road,503-691-4800
Fossil,OR,wheeler,Fossil Marshal Office,97830,or,401 Main Street,541-763-2698
Amity,OR,yamhill,Amity Police Department,97101,or,109 Maddox Avenue,503-835-8606
Carlton,OR,yamhill,Carlton Police Department,97111,or,191 East Main Street,503-852-7575
Dundee,OR,yamhill,Dundee Police Department,97115,or,620 Southwest 5th Street,503-538-2244
Newberg,OR,yamhill,Newberg Police Department,97132,or,401 East 3rd Street,503-538-8321
Yamhill,OR,yamhill,Yamhill City Hall,97148,or,205 South Maple Street,503-662-3511
Biglerville,PA,adams,Biglerville Boro Police Department,17307,pa,33 Musselman Ave,717-677-9101
East Berlin,PA,adams,East Berlin Police Department,17316,pa,128 Water Street,717-259-9908
Gettysburg,PA,adams,Gettysburg Police Department,17325,pa,59 East High Street,717-334-1168
Fairfield,PA,adams,Liberty Twp Police Department,17320,pa,39 Topper Road,717-642-6103
Littlestown,PA,adams,Littlestown Police Department,17340,pa,46 East King Street,717-359-4511
Aspinwall,PA,allegheny,Aspinwall Boro Police Department,15215,pa,217 Commercial Avenue,412-781-3568
Pittsburgh,PA,allegheny,Avalon Police Department,15202,pa,640 California Avenue,412-761-0353
Pittsburgh,PA,allegheny,Baldwin Borough Police Department,15227,pa,3344 Churchview Avenue,412-881-8000
Pittsburgh,PA,allegheny,Baldwin Township Police Department,15234,pa,10 Community Park Drive,412-341-5937
Bethel Park,PA,allegheny,Bethel Park Police Department,15102,pa,5100 West Library Avenue,412-833-2000
Pittsburgh,PA,allegheny,Braddock Hills Boro Police Department,15221,pa,1300 Brinton Road,412-371-1637
Braddock,PA,allegheny,Braddock Police Department,15104,pa,639 Corey Avenue,412-351-5400
Wexford,PA,allegheny,Bradfordwoods Police Department,15090,pa,230 Pearce Mill Road,724-625-3156
Bridgeville,PA,allegheny,Bridgeville Police Department,15017,pa,425 Bower Hill Road,412-221-6052
Cheswick,PA,allegheny,Cheswick Borough Police,15024,pa,220 South Atlantic Avenue,724-274-4464
Pittsburgh,PA,allegheny,Churchill Borough Police Department,15235,pa,2300 William Penn Highway,412-241-4466
Clairton,PA,allegheny,City of Clairton Zoning,15025,pa,551 Ravensburg Boulevard,412-233-8113
Presto,PA,allegheny,Collier Twp Police Department,15142,pa,2418 Hilltop Road,412-276-5051
Pittsburgh,PA,allegheny,Community College of Allegheny County - Allegheny Campus,15212,pa,808 Ridge Avenue,412-237-2525
Coraopolis,PA,allegheny,Coraopolis Police Department,15108,pa,1012 5th Avenue,412-264-3000
Pittsburgh,PA,allegheny,Crafton Borough Police Department,15205,pa,100 Stotz Avenue,412-921-2016
Pittsburgh,PA,allegheny,Dormont Police Department,15216,pa,1444 Hillsdale Avenue,412-561-8900
Dravosburg,PA,allegheny,Dravosburg Police Department,15034,pa,226 Maple Avenue,412-466-1100
Duquesne,PA,allegheny,Duquesne Police Department,15110,pa,12 South 2nd Street,412-469-3774
Creighton,PA,allegheny,East Deer Twp Water Department,15030,pa,927 Freeport Road,724-224-3434
Ford City,PA,armstrong,Ford City Police Department,16226,pa,1000 4th Avenue,724-763-9024
Apollo,PA,armstrong,Kiskiminetas Township Police Department,15613,pa,930 Brownstown Road,724-478-3357
Leechburg,PA,armstrong,Leechburg Police Department,15656,pa,260 Market Street,724-842-8531
Kittanning,PA,armstrong,Shaler Township Police Department,16201,pa,300 South McKean Street,412-492-2222
Freeport,PA,armstrong,South Buffalo Twp Police,16229,pa,384 Iron Bridge Road,724-295-0466
Baden,PA,beaver,Baden Police Department,15005,pa,149 State Street,724-869-3705
Beaver,PA,beaver,Beaver Police Department,15009,pa,469 3rd Street,724-773-6702
Conway,PA,beaver,Borough of Conway Mayor's Office,15027,pa,1208 3rd Avenue,724-869-5550
Beaver,PA,beaver,Bridgewater Boro Police Department,15009,pa,199 Boundry Lane,724-728-3335
Aliquippa,PA,beaver,Center Twp Secretary's Office,15001,pa,224 Center Grange Road,724-774-0271
Beaver Falls,PA,beaver,Chippewa Twp Police Department,15010,pa,2811 Darlington Road,724-843-8227
Darlington,PA,beaver,Darlington Twp Police Department,16115,pa,3590 Darlington Road,724-827-8737
Fombell,PA,beaver,Franklin Public Safety Office,16123,pa,897 Route 288,724-758-4321
Ambridge,PA,beaver,Harmony Township Police Department,15003,pa,2501 Woodland Road,724-266-2321
Industry,PA,beaver,Industry Police Department,15052,pa,1620 Midland Beaver Road,724-643-8310
Koppel,PA,beaver,Koppel Police Department,16136,pa,3437 3rd Avenue,724-846-5973
Midland,PA,beaver,Midland Police Department,15059,pa,936 Midland Avenue,724-643-4415
Monaca,PA,beaver,Monaca Police Department,15061,pa,928 Pennsylvania Avenue,724-775-0880
New Brighton,PA,beaver,New Brighton Area Police Department,15066,pa,610 3rd Avenue,724-846-2277
Rochester,PA,beaver,Rochester Township Police Department,15074,pa,632 California Avenue,724-774-7278
Aliquippa,PA,beaver,Shippingport Police Department,15001,pa,164 State Route 3016,724-643-1371
Aliquippa,PA,beaver,South Heights Borough Police Department,15001,pa,4069 Jordan Street,724-378-8900
Bedford,PA,bedford,Bedford Police Department,15522,pa,244 Penn Street,814-623-8193
Douglassville,PA,berks,Amity Twp Police Department,19518,pa,2004 Weavertown Road,610-689-6002
Bernville,PA,berks,Bernville Boro Police Department,19506,pa,6602 Bernville Road,610-488-0928
Bethel,PA,berks,Bethel Township Police Department,19507,pa,91 Klahr Road,717-933-4210
Birdsboro,PA,berks,Birdsboro Police Department,19508,pa,200 East Main Street,610-582-6037
Boyertown,PA,berks,Boyertown Police Department,19512,pa,100 South Washington Street,610-369-3050
Morgantown,PA,berks,Caernarvon Township Police Department,19543,pa,3226 Main Street,610-286-1012
Reading,PA,berks,Central Berks Regional Police Department,19606,pa,2547 Perkiomen Avenue,610-779-1100
Mohrsville,PA,berks,Centre Township Police Department,19541,pa,449 Bucks Hill Road,610-926-1787
Fleetwood,PA,berks,Fleetwood Police Department,19522,pa,110 West Arch Street,610-944-7011
Kutztown,PA,berks,Kutztown Police Department,19530,pa,45 Railroad Street,610-683-3545
Laureldale,PA,berks,Laureldale Police Department,19605,pa,3406 Kutztown Road,610-929-8816
Mohnton,PA,berks,Mohnton Police Department,19540,pa,21 North Oneil Street,610-777-6909
Temple,PA,berks,Muhlenberg Township Police Department,19560,pa,5401 Leesport Avenue,610-685-0632
Reading,PA,berks,Northern Berks Regional Police Department,19605,pa,5710 Leesport Avenue,610-926-2999
Oley,PA,berks,Oley Twp Police,19547,pa,1 Rose Virginia Road,610-987-6656
Hamburg,PA,berks,Police Department,19526,pa,61 North 3rd Street,610-562-7228
Reading,PA,berks,Reading Police Department,19601,pa,815 Washington Street,610-655-6241
Robesonia,PA,berks,Robesonia Borough Police Department,19551,pa,75 South Brooke Street,610-693-5580
Reading,PA,berks,Shillington Police Department,19607,pa,2 West Lancaster Avenue,610-777-1338
Shoemakersville,PA,berks,Shoemakersville Police Department,19555,pa,242 Main Street,610-562-7180
Duncansville,PA,blair,Allegheny Township Police Department,16635,pa,3131 Old 6th Ave N,814-695-3333
Altoona,PA,blair,Altoona Police Chief,16601,pa,1106 16th Street,814-949-2492
Bellwood,PA,blair,Bellwood Police Department,16617,pa,516 Main Street,814-742-7800
Claysburg,PA,blair,Greenfield Township Police Department,16625,pa,3765 Pine Hollow Rd,814-239-5313
Hollidaysburg,PA,blair,Hollidaysburg Borough Police,16648,pa,401 Blair Street,814-695-3711
Altoona,PA,blair,Logan Township Police Department,16602,pa,800 39th Street,814-949-3364
Martinsburg,PA,blair,Martinsburg Boro Police,16662,pa,110 South Walnut Street,814-793-2838
Roaring Spring,PA,blair,Roaring Spring Boro Police,16673,pa,616 Spang Street,814-224-5382
Altoona,PA,blair,UPMC Altoona Police Department,16601,pa,620 Howard Avenue,814-889-2121
Williamsburg,PA,blair,Williamsburg Police Department,16693,pa,305 East 2nd Street,814-832-2022
Athens,PA,bradford,Athens Police Department,18810,pa,2 South River Street,570-888-2222
Sayre,PA,bradford,Sayre Police Department,18840,pa,234 South Lehigh Avenue,570-888-2233
Sayre,PA,bradford,South Waverly Police Department,18840,pa,379 Elk Street,570-888-2125
Towanda,PA,bradford,Towanda Boro Police Department,18848,pa,10 Park Street,570-265-2522
Troy,PA,bradford,Troy Police Department,16947,pa,49 Elmira Street,570-297-2423
Canton,PA,bradford,Williamsport Police Department,17724,pa,4 North Center Street,570-327-7560
Ottsville,PA,bucks,Bedminster Township Police,18942,pa,3112 Bedminster Road,215-795-2972
Bristol,PA,bucks,Bristol Township Police Department,19007,pa,2501 Bath Road,215-785-4040
Doylestown,PA,bucks,Buckingham Township Police Department,18902,pa,4613 Hughesian Drive,215-794-8813
Doylestown,PA,bucks,Doylestown Boro Police Department,18901,pa,57 West Court Street,215-345-4143
Dublin,PA,bucks,Dublin Borough Police Department,18917,pa,119 Maple Avenue,215-249-0272
Fairless Hills,PA,bucks,Falls Township Police Department,19030,pa,188 Lincoln Highway,215-949-9100
Perkasie,PA,bucks,Hilltown Township Municipal,18944,pa,13 West Creamery Road,215-453-6000
