city,state,county,name,zip,state2,address,phone
Trenton,NJ,burlington,Falcon Courts North Dog Park,08641,nj,3021 McGuire Boulevard,
Medford,NJ,burlington,Medford Dog Park,08055,nj,86 Union Street,609-654-2512
Voorhees,NJ,camden,Connolly Dog Park,08043,nj,8043 Centennial Boulevard,856-429-7174
Runnemede,NJ,camden,Runnemede Dog Park,08078,nj,Lakeview Drive,
Cape May,NJ,cape,Cape May Dog Park,08204,nj,705 Lafayette Street,609-884-9525
Ocean,NJ,cape,Ocean City Dog Park,08226,nj,45th Street,609-398-6900
Woodbine,NJ,cape,The Upper Township Dog Park,08270,nj,Mount Pleasant - Tuckahoe Road,
Bridgeton,NJ,cumberland,Sunshine Dog Park,08302,nj,527 Clarks Pond Road,609-805-4636
Bloomfield,NJ,essex,Brookdale Dog Park,07003,nj,20 Bellevue Avenue,
Maplewood,NJ,essex,South Mountain Dog Park,07079,nj,Bear Lane,973-268-3500
Bayonne,NJ,hudson,1st Street Dog Park,07002,nj,85 West 1st Street,
North Bergen,NJ,hudson,88th Street Dog Park,07047,nj,8800 Grand Avenue,
Hoboken,NJ,hudson,Church Square Park Dog Run,07030,nj,401 Willow Avenue,
Jersey,NJ,hudson,Newport Dog Run,07310,nj,51 River Drive South,
Hoboken,NJ,hudson,Stevens Park Dog Run,07030,nj,401 Hudson Street,
Union,NJ,hudson,Washington Park Dog Run,07087,nj,Paterson Plank Road,
Weehawken,NJ,hudson,Weehawken Dog Park,07086,nj,1500 Avenue At Port Imperial,201-729-1555
Highland Park,NJ,middlesex,Donaldson County Dog Park,08904,nj,398 Riverview Avenue,732-745-3900
Edison,NJ,middlesex,Metuchen-Edison Community Dog Park,08817,nj,200 Whitman Avenue,
Woodbridge,NJ,middlesex,Woodbridge Dog Park,07077,nj,Cliff Road,
Asbury Park,NJ,monmouth,8th Avenue Dog Park,07712,nj,1740 Ocean Avenue,
Marlboro,NJ,monmouth,Marlboro Dog Park,07746,nj,1996 Recreation Way,732-536-0200
Oceanport,NJ,monmouth,Wolf Hill Dog Park,07757,nj,3 Crescent Place,732-229-7025
Parsippany-Troy Hills,NJ,morris,Cameron Dog Park,07054,nj,129 South Beverwyck Road,
Montville,NJ,morris,Montville Dog Park,07045,nj,Changebridge Road,
Morris Plains,NJ,morris,Morris Central Park Dog Park,07950,nj,235 Old Dover Road,973-326-7600
Wayne,NJ,passaic,Friends & Family Park Dog Run,07470,nj,868 Black Oak Ridge Road,973-694-1800
Wayne,NJ,passaic,Wayne Dog Park,07470,nj,868 Black Oak Ridge Road,
West Milford,NJ,passaic,West Milford Dog Park,07480,nj,85 Marshall Hill Road,973-728-5151
Bernards,NJ,somerset,Basking ridge Dog Park,07920,nj,South Maple Avenue,908-630-5539
Montgomery,NJ,somerset,Montgomery Township Dog Park,08502,nj,38 Covert Drive,908-359-8211
Princeton,NJ,somerset,Rocky Top Dog Park,08540,nj,4106 New Jersey 27,732-297-6527
Wantage,NJ,sussex,Wantage Dog Park,07461,nj,128 County Road 628,973-875-4141
Wantage,NJ,sussex,Wantage Dog Park,07461,nj,128 County Road 628,973-875-4141
Mountainside,NJ,union,Echo Lake Dog Park,07092,nj,1000 Springfield Avenue,908-527-4900
Albuquerque,NM,bernalillo,Bud Warren and Lady Dog Park,87114,nm,Ventana Village Road Northwest,505-382-8721
Albuquerque,NM,bernalillo,Canine Skyline Park,87111,nm,4315 Landau Street Northeast,
Albuquerque,NM,bernalillo,Coronado Dog Park,87102,nm,301 McKnight Avenue Northwest,
Albuquerque,NM,bernalillo,Montessa Park off-leash Dog Park,87105,nm,3615 Los Picaros Road Southeast,505-768-1975
Albuquerque,NM,bernalillo,North Domingo Baca Dog Park,87113,nm,7520 Corona Avenue Northeast,877-411-3436
Albuquerque,NM,bernalillo,Ouray Off-leash Dog Park,87120,nm,7500 Ouray Road Northwest,505-768-5353
Albuquerque,NM,bernalillo,Rio Grande Triangle Dog Park,87104,nm,1451 Kit Carson Avenue Southwest,
Albuquerque,NM,bernalillo,Taylor Ranch Dog Park,87120,nm,5999 Unser Boulevard Northwest,
Albuquerque,NM,bernalillo,The Trails Dog Park,87114,nm,8100 Rainbow Boulevard Northwest,
Las Cruces,NM,dona,Las Cruces Dog Park,88001,nm,North Hermosa Street,
Gallup,NM,mckinley,City of Gallup Dog Park,87301,nm,South 2nd Street,
Farmington,NM,san,Westland Dog Park,87401,nm,136 Westland Park Road,
Rio Rancho,NM,sandoval,Rainbow Dog Park,87124,nm,301 Southern Boulevard Southeast,
Santa Fe,NM,santa,Frank S Ortiz Dog Park,87501,nm,160 Camino de Las Crucitas,505-955-2100
Delmar,NY,albany,Bethlehem Dog Park,12054,ny,261 Elm Avenue,
Albany,NY,albany,Erie Boulevard Dog Park,12204,ny,Erie Boulevard,518-434-2483
Albany,NY,albany,Hartman Road Dog Park,12208,ny,1009 New Scotland Road,518-434-2489
Albany,NY,albany,Normanskill Farm Dog Park,12209,ny,Mill Road,518-434-2489
Beacon,NY,dutchess,Beacon Dog Park,12508,ny,195 Robert Cahill Drive,845-445-7595
Hopewell Junction,NY,dutchess,Beekman Dog Park,12533,ny,29 Recreation Center Road,845-227-5783
Poughkeepsie,NY,dutchess,See Spot Run Dog Park,12603,ny,127 Overlook Road,
East Amherst,NY,erie,Amherst Paw Park,14051,ny,500 Smith Road,
Buffalo,NY,erie,Black Rock Canal Dog Park,14207,ny,2200 Niagara Street,
Buffalo,NY,erie,The Barkyard Dog Park,14213,ny,D A R Drive,716-218-0303
Athens,NY,greene,Athens Bunker Hill Dog Park,12015,ny,84 Union Street,
Windham,NY,greene,Windham Dog Park,12496,ny,56 Quads Way,
Bay Ridge,NY,kings,Dyker Dog Park,11228,ny,8514 7th Avenue,
Manhattan Beach,NY,kings,Fish Bridge Park Dog Run,11235,ny,2 Dover Street,212-639-9675
Williamsburg,NY,kings,Happy Dogs at McCarren Park,11211,ny,234 North 12th Street,718-388-7091
Coney Island,NY,kings,Kaiser Park Dog Run,11224,ny,2529 Neptune Avenue,
Williamsburg,NY,kings,McCarren Park Dog Run,11211,ny,Driggs Avenue,212-639-9675
Henrietta,NY,monroe,Henrietta Dog Park at Lookup Park,14467,ny,3850 East Henrietta Road,585-334-1300
Wantagh,NY,nassau,Cedar Creek Park Dog Run,11793,ny,Cedar Lane,516-571-7470
Oceanside,NY,nassau,Cove Dog Run,11572,ny,100 Daly Boulevard,
Westbury,NY,nassau,Eisenhower Dog Park,11590,ny,Salisbury Park Drive,
Port Washington,NY,nassau,Manorhaven Dog Park,11050,ny,81 Manorhaven Boulevard,516-883-7000
Massapequa,NY,nassau,Massapequa Dog Park,11758,ny,Clocks Boulevard,
Massapequa,NY,nassau,Oyster Bay Dog Park,11758,ny,Clocks Boulevard,516-677-5784
Roslyn,NY,nassau,The Park at East Hills Dog Run,11576,ny,209 Harbor Hill Road,516-621-5600
Valley Stream,NY,nassau,Valley Stream Dog Park,11580,ny,Verona Place,516-825-8571
New York,NY,new,72nd Street Dog Run,10023,ny,West 72nd Street,
New York,NY,new,A Dog Walk in the Park NYC,10023,ny,128 West 70th Street,646-468-8614
New York,NY,new,Auxilliary Dog Park,10032,ny,Riverside Drive,
New York,NY,new,Bull Moose Dog Run,10024,ny,West 81st Street,
New York,NY,new,Carl Schurz Small Dog Run,10028,ny,East 86th Street,
New York,NY,new,Chelsea Waterside Dog Park,10011,ny,600 West 24th Street,212-989-6363
New York,NY,new,Chelsea Waterside Dog Run,10011,ny,11th Avenue,
New York,NY,new,Forest Park Dog Run,10035,ny,East River Lane,
New York,NY,new,George's Dog Run,10012,ny,51 Washington Square South,917-534-1400
New York,NY,new,Hell's Kitchen & Clinton Dog Run,10018,ny,West 39th Street,212-736-4536
New York,NY,new,Highbridge Park Dog Run,10040,ny,Amsterdam Avenue,212-639-9675
New York,NY,new,Hudson River Park Dog Run,10036,ny,555 12th Avenue,212-639-9675
New York,NY,new,J Hood Wright Park Dog Run,10033,ny,West 173rd Street,212-639-9675
New York,NY,new,Jay Hood Wright Park Dog Run,10032,ny,Haven Avenue,
New York,NY,new,Jemmy's Dog Run,10010,ny,Madison Square North,212-538-1884
New York,NY,new,Leroy Street Dog Run,10014,ny,Leroy Street,212-627-2020
New York,NY,new,Madison Square Park Dog Run,10010,ny,East 23rd Street,212-538-5058
New York,NY,new,Marcus Garvey Dog Run,10035,ny,Madison Avenue,212-987-0776
New York,NY,new,Maria Hernandez Dog Run,10025,ny,6 Morningside Drive,212-639-9675
New York,NY,new,Mercer-Houston Dog Run,10012,ny,532 LaGuardia Place,212-388-9359
Liverpool,NY,onondaga,Wegman's Good Dog Park,13090,ny,49 Cold Springs Trail,315-453-6712
Cornwall,NY,orange,Cornwall Dog Park,12518,ny,288 Main Street,845-213-8650
Montgomery,NY,orange,Montgomery Dog Park,12549,ny,60 Bachelor Street,845-457-5502
Warwick,NY,orange,Warwick Dog Park,10990,ny,117 Union Corners Road,
Putnam Valley,NY,putnam,Putnam Valley's Lucky Dog Park,10579,ny,156 Oscawana Lake Road,845-526-3292
Jamaica,NY,queens,Baisley Pond Park Dog Run,11434,ny,Baisley Boulevard,
Long Island City,NY,queens,Bugsy's Dog Run,11102,ny,1210 Astoria Park South,
Fresh Meadows,NY,queens,Cunningham Park Dog Run,11366,ny,193rd Street,212-219-0258
Far Rockaway,NY,queens,Freeway Dog Park,11693,ny,8302 Beach Channel Drive,
Glen Oaks,NY,queens,Glen Oaks Village Enchanted Forest Dog Park,11004,ny,70-33 260th Street,718-347-2337
Whitestone,NY,queens,Little Bay Park Dog Run,11357,ny,Cross Island Parkway,212-639-9675
Far Rockaway,NY,queens,Rockaway Freeway Dog Park,11693,ny,83-02 Beach Channel Drive,212-639-9675
Troy,NY,rensselaer,Kinloch Park Dog Park,12180,ny,Parmenter Avenue,
Great Kills,NY,richmond,Crescent Beach Park Dog Run,10308,ny,Tennyson Drive,212-639-9675
Suffern,NY,rockland,Kakait County Park Dog Run,10901,ny,592 Haverstraw Road,
Ballston Spa,NY,saratoga,Paw City Social Club Indoor Dog Park,12020,ny,101 Ford Street,518-309-3732
Ballston Spa,NY,saratoga,Romp and Play Dog Park,12020,ny,584 Eastline Road,
Potsdam,NY,st,Potsdam Community Dog Park,13676,ny,17 Madrid Avenue,
Nesconset,NY,suffolk,Charles P Toner Park Dog Run,11767,ny,148 Smithtown Boulevard,631-724-2543
West Sayville,NY,suffolk,Cherry Ave Dog Park,11796,ny,250 Cherry Avenue,
East Northport,NY,suffolk,East Northport Dog Park,11731,ny,28 Leland Street,
Wading River,NY,suffolk,Isaac Dog Park,11792,ny,5890 New York State Route 25,
Middle Island,NY,suffolk,Middle Island Dog Park,11953,ny,1075 Middle Country Road,631-475-6810
East Patchogue,NY,suffolk,Mud Creek Dog Park,11772,ny,Roe Avenue,
Brookhaven,NY,suffolk,Robinson Duck Farm Dog Park,11719,ny,2903 Montauk Highway,
Selden,NY,suffolk,Selden Dog Park,11784,ny,Boyle Road,631-451-8696
Peconic,NY,suffolk,Southold Dog Park,11958,ny,Peconic Lane,
East Hampton,NY,suffolk,Springs Park Dog Park,11937,ny,3 Three Mile Harbor Road,
Copiague,NY,suffolk,Tanner Park Dog Run,11726,ny,Baylawn Avenue,631-893-2100
Setauket-East Setauket,NY,suffolk,The Social Hound Dog Park,11733,ny,130 North Belle Mead Avenue,631-675-0024
West Hills,NY,suffolk,West Hills Dog Park,11747,ny,Sweet Hollow Road,631-854-4423
Ithaca,NY,tompkins,Ithaca Dog Park,14850,ny,105 Enfield Falls Road,607-272-1460
New Paltz,NY,ulster,Ulster County Dog Park,12561,ny,249 Libertyville Road,845-255-1707
Woodstock,NY,ulster,Woodstock Dog Park,12498,ny,45 Comeau Drive,
Hudson Falls,NY,washington,The Backyard Dog Park,12839,ny,1161 Dix Avenue,518-747-3060
White Plains,NY,westchester,East Rumbrook Dog Park,10607,ny,Dobbs Ferry Road,914-693-8985
Scarsdale,NY,westchester,Elmsford Dog Park,10583,ny,99 Dromore Road,
Harrison,NY,westchester,Harrison New York's Celebrity Dog Park,10528,ny,Crystal Street,914-867-5309
Ossining,NY,westchester,Ossining Dog Park,10562,ny,Cedar Lane,914-497-2373
Peekskill,NY,westchester,Peekskill Dog Park At Beecher Park,10566,ny,Main Street,914-734-7275
New Rochelle,NY,westchester,Ward Acres Dog Park,10804,ny,Quaker Ridge Road,
New Rochelle,NY,westchester,Ward Acres Dog Run,10804,ny,309 Broadfield Road,914-663-8203
Mohegan Lake,NY,westchester,Yorktown Community Dog Park at Sylvan Glen Park Preserve,10547,ny,1800 Morris Lane,
Asheville,NC,buncombe,Azalea Dog Park,28805,nc,395 Azalea Road East,828-259-5800
Hickory,NC,catawba,St Stephens Dog Park,28601,nc,2247 36th Avenue Northeast,828-256-9157
Fayetteville,NC,cumberland,Riverside Dog Park,28301,nc,555 North Eastern Boulevard,910-433-1547
Fayetteville,NC,cumberland,Riverside Dog Park,28301,nc,555 North Eastern Boulevard,910-423-0073
Durham,NC,durham,Downtown Durham Dog Park,27701,nc,101 City Hall Plaza,919-560-4355
Durham,NC,durham,Piney Wood Dog Park,27713,nc,400 East Woodcroft Parkway,
Durham,NC,durham,Woods Edge Dog Park,27707,nc,4655 Hope Valley Road,919-490-1840
Clemmons,NC,forsyth,Tanglewoof Dog Park,27012,nc,4061 Clemmons Road,
Roanoke Rapids,NC,halifax,Halifax County Visitor Center Dog Run,27870,nc,540 Roanoke Avenue,252-535-1687
Roanoke Rapids,NC,halifax,Halifax County Welcome Center And Dog Park,27870,nc,424 Premier Boulevard,
Waynesville,NC,haywood,Pepsi Dog Park,28786,nc,550 Vance Street,
Mooresville,NC,iredell,Mooresville Dog Park,28115,nc,601 South Academy Street,
Clayton,NC,johnston,East Clayton Dog Park,27527,nc,2027 Glen Laurel Road,919-553-1550
Kinston,NC,lenoir,Kinston Rotary Dog Park,28504,nc,North Carolina 11 South,252-939-3332
Charlotte,NC,mecklenburg,Barkingham Park Dog Park,28213,nc,2900 Rocky River Road,704-336-3854
Charlotte,NC,mecklenburg,Davies Dog Park,28226,nc,4635 Pineville-Matthews Road,
Charlotte,NC,mecklenburg,Shuffletown Dog Park,28214,nc,Bellhaven Boulevard,
Davidson,NC,mecklenburg,The Preserve Dog Park,28036,nc,330 O'Henry Avenue,
Wilmington,NC,new,Ogden Dog Park,28411,nc,635 Ogden Park Drive,
Jacksonville,NC,onslow,Tarawa Terrace Dog Park,28543,nc,24243 Bougainville Drive,
Greenville,NC,pitt,Greenville Off-Leash Dog Area Park,27834,nc,200 Nash Street,
Apex,NC,wake,Apex Dog Park,27502,nc,Ambergate Station,919-249-3402
Raleigh,NC,wake,Carolina Pines Dog Park,27603,nc,2305 Lake Wheeler Road,
Cary,NC,wake,Cary Dog Park,27513,nc,2034 North Carolina 54,919-852-4908
Cary,NC,wake,Cary Dog Park at Godbold Park,27513,nc,2050 Northwest Maynard Road,866-978-1728
Wake Forest,NC,wake,Flaherty Dog Park,27587,nc,1150 North White Street,919-435-9560
Fuquay-Varina,NC,wake,Fuquay-Varina Dog Park,27526,nc,110 Woodland Drive,919-552-1430
Raleigh,NC,wake,Lexington Farms Dog Park,27612,nc,3409 Mill Tree Road,855-880-4359
Raleigh,NC,wake,Millbrook Exchange Dog Park,27615,nc,1905 Spring Forest Road,919-872-4156
Garner,NC,wake,North Garner Dog Park,27529,nc,221 East Garner Road,
Raleigh,NC,wake,Oakwood Dog Park,27604,nc,910 Brookside Drive,919-831-6995
Raleigh,NC,wake,Oberlin Court Dog Park,27605,nc,1009 Wade Avenue,919-755-3665
Bismarck,ND,burleigh,Century Bark Park,58503,nd,700 East Century Avenue,701-222-6455
Fargo,ND,cass,Brandts Crossing Dog Park,58104,nd,5009 33rd Avenue South,
Fargo,ND,cass,North Fargo Dog Park,58102,nd,28th Avenue North,
Fargo,ND,cass,Village West Dog Park,58103,nd,4415 9th Avenue Circle South,701-499-6060
Mandan,ND,morton,DogTown Dog Park,58554,nd,2600 46th Avenue Southeast,701-663-3393
Ashtabula,OH,ashtabula,Smith Field Dog Park,44004,oh,1900 West Avenue,
Hamilton,OH,butler,Holly's Dog Park,45011,oh,2921 Vonnie Vale Court,
Oxford,OH,butler,Northside Bark Dog Park,45056,oh,5160 Morning Sun Road,512-523-6940
Euclid,OH,cuyahoga,Euclid Dog Park,44117,oh,Saint Clair Avenue,
Lakewood,OH,cuyahoga,Lakewood Dog Park,44107,oh,Valley Parkway,216-364-7275
Cleveland Heights,OH,cuyahoga,South Euclid Dog Park,44121,oh,679 South Belvoir Boulevard,
Cleveland,OH,cuyahoga,Tremont - Clark Field Dog Park,44113,oh,2820 Quigley Road,
Defiance,OH,defiance,Defiance Bark & Run Dog Park,43512,oh,Precision Way,
Lewis Center,OH,delaware,Alum Creek Dog Park,43035,oh,3993 Hollenback Road,740-548-4631
Delaware,OH,delaware,Bark Till Dark Dog Park,43015,oh,1277 Hills-Miller Road,740-369-9170
Delaware,OH,delaware,Companion Club Dog Park,43015,oh,6306 Home Road,740-881-2000
Pickerington,OH,fairfield,Violet Township Pickerington Dog Park,43147,oh,490 North Center Street,614-575-6911
Columbus,OH,franklin,Godown Dog Park,43235,oh,6099 Godown Road,614-349-6630
Grove,OH,franklin,Grove City Dog Park,43123,oh,3005 Demorest Road,614-277-3050
Hilliard,OH,franklin,Heritage Trail Dog Park,43026,oh,7262 Hayden Run Road,614-891-0700
Columbus,OH,franklin,Scioto Audubon Dog Park,43206,oh,395 East Whittier Street,614-228-3647
Hilliard,OH,franklin,Spindler Road Dog Park,43026,oh,2121 Spindler Road,
Columbus,OH,franklin,Three Creeks Dog Park,43207,oh,2748 Spangler Road,
Xenia,OH,greene,Scout Burnell- Garbrecht Dog Park,45385,oh,618 Dayton Xenia Road,
Lore City,OH,guernsey,Salt Fork Dog Park,43755,oh,14755 Cadiz Road,740-439-2751
Cincinnati,OH,hamilton,Fido Field,45202,oh,630 Eggleston Avenue,
Cincinnati,OH,hamilton,Mt Airy Dog Park,45211,oh,Westwood Northern Boulevard,513-352-4080
Cincinnati,OH,hamilton,Otto Armleder Dog Park,45226,oh,3960 Pennsylvania Avenue,513-521-7275
Cleves,OH,hamilton,Simmonds Family Dog Park,45002,oh,8715 Hamilton Cleves Pike Road,513-367-4774
Kirtland,OH,lake,Canine Meadow Dog Park,44094,oh,9010 Euclid Chardon Road,440-358-7275
Mentor,OH,lake,Mentor Dog Park,44060,oh,6645 Hopkins Road,
Avon Lake,OH,lorain,Avon Lake Dog Park,44012,oh,33401 Webber Road,440-933-6141
Toledo,OH,lucas,Toledo Unleashed Dog Park,43614,oh,1252 Wildwood Road,567-307-0703
Youngstown,OH,mahoning,Pawstown Dog Park,44510,oh,State Street,
Dayton,OH,montgomery,Dog Park at Creager Field,45419,oh,200 Shafor Boulevard,
Huber Heights,OH,montgomery,Sit Stay N' Play Dog Park,45424,oh,6121 Brandt Pike,937-233-3151
Aurora,OH,portage,Tails And Trails Dog Park,44202,oh,841 Page Road,216-771-4485
Lewisburg,OH,preble,Lewisburg Unleashed- A Dog Park,45338,oh,300 East Dayton Street,937-962-4377
Fostoria,OH,seneca,Fostoria Dog Park at Foundation Park,44830,oh,1225 South Union Street,419-435-6608
Canal Fulton,OH,stark,Canal Fulton Dog Park,44614,oh,Butterbridge Road Northwest,330-854-2225
Massillon,OH,stark,Massillon Dog Park,44646,oh,960 17th Street Northeast,
Canton,OH,stark,Ruff Run Dog Park,44721,oh,2825 Easton Street Northeast,330-493-8215
Akron,OH,summit,BARC Akron Dog Park,44310,oh,499 Memorial Parkway,330-510-1364
Stow,OH,summit,Bow Wow Beach Park,44224,oh,5070 Stow Road,330-689-5100
Cuyahoga Falls,OH,summit,Keyser Dog Park,44223,oh,550 Keyser Parkway,
Cortland,OH,trumbull,Cooperation Station Dog Park,44410,oh,1439 Ohio 305,330-637-3011
Lebanon,OH,warren,Ida Juris Bennett Dog Park,45036,oh,Cook Road,
Mason,OH,warren,Schappacher Park Dog Run,45040,oh,4686 Old Irwin Simpson Road,
Bowling Green,OH,wood,Bowling Green Dog Park,43402,oh,1245 East Gypsy Lane Road,419-354-9242
Yukon,OK,canadian,Pets And People Dog Park,73099,ok,701 Inla Street,
Norman,OK,cleveland,Norman Community Dog Park,73071,ok,1001 East Robinson Street,405-366-5472
Enid,OK,garfield,Enid Dog Park,73703,ok,1520 West Oxford Avenue,
Altus,OK,jackson,Altus Dog Park,73521,ok,1207 North Jackson Street,
Edmond,OK,oklahoma,Edmond Dog Park,73013,ok,East 33rd Street,405-715-6315
Midwest,OK,oklahoma,Joe Barnes Dog Park,73110,ok,2516 North Towry Drive,405-739-1293
Oklahoma,OK,oklahoma,Midtown Mutts Dog Park,73103,ok,409 West Park Place,405-488-6262
Oklahoma,OK,oklahoma,Myriad Botanical Gardens Dog Park,73102,ok,West Reno Avenue,
Stillwater,OK,payne,Stillwaggin' Dog Park,74074,ok,2302 West 23rd Avenue,
Tulsa,OK,tulsa,Bark At The Pearl Dog Parks,74120,ok,420 South Peoria Avenue,918-937-9663
Tulsa,OK,tulsa,Biscuit Acres Dog Park,74137,ok,East 91st Street,
Tulsa,OK,tulsa,Joe Station Bark Park,74127,ok,2279 Charles Page Boulevard,
Tulsa,OK,tulsa,Joe Station Dog Park,74127,ok,2279 Charles Page Boulevard,
Happy Valley,OR,clackamas,Happy Valley Dog Park,97086,or,13865 Southeast King Road,503-761-1988
Lake Oswego,OR,clackamas,Hazelia Field Dog Park,97034,or,17800 Stafford Road,
Sandy,OR,clackamas,Sandy Bluff Park & Dog Park,97055,or,36801 Goldenrain Street,
Scappoose,OR,columbia,Scappoose Off-Leash Dog Park,97056,or,52590 Captain Roger Kucera Way,503-410-3101
Bend,OR,deschutes,Big Sky Dog Park,97701,or,21690 Neff Road,541-389-7275
Sutherlin,OR,douglas,Sutherlin Dog Park,97479,or,Maple Avenue,
Ashland,OR,jackson,Ashland Dog Park,97520,or,Helman Street,541-774-2400
Eugene,OR,lane,Amazon Dog Park,97405,or,Amazon Parkway,541-682-4800
Eugene,OR,lane,Armitage Park Dog Park,97408,or,90064 Coburg Road,
Eugene,OR,lane,Candlelight Dog Park,97402,or,900 Throne Drive,
Albany,OR,linn,Albany Dog Park,97322,or,900 Price Road Southeast,
Salem,OR,marion,Minto Brown Dog Park,97302,or,2200 Minto Island Road Southwest,503-588-6336
Troutdale,OR,multnomah,1000 Acre Dog Park,97060,or,Crown Point Highway,
Portland,OR,multnomah,Fido's Indoor Dog Park,97202,or,4949 Southeast 25th Avenue,503-477-9379
Portland,OR,multnomah,Hosford Dog Park,97214,or,2303 Southeast 28th Place,503-916-5640
Portland,OR,multnomah,Normandale Park - Off-Leash Area,97218,or,4100 Northeast Ainsworth Street,
Portland,OR,multnomah,Sacajawea Dog Park,97218,or,Northeast 75th Avenue,503-916-5724
Troutdale,OR,multnomah,Sandy River Delta Dog Park,97060,or,2670 Northwest Graham Circle,503-665-2200
Troutdale,OR,multnomah,Thousand Acres Dog Park,97060,or,Crown Point Highway,503-695-2372
Tigard,OR,washington,Ash Avenue Dog Park,97223,or,12770 Southwest Ash Avenue,503-639-4171
Hillsboro,OR,washington,Hondo Dog Park,97124,or,4499 Northwest 229th Avenue,
Beaverton,OR,washington,Paul and Verna Winkelman Dog Park,97007,or,10139 Southwest 175th Avenue,
Tigard,OR,washington,Potso Dog Park,97223,or,11500 Southwest Winter Lake Drive,503-639-4171
Tualatin,OR,washington,Tualatin Dog Park,97062,or,8515 Southwest Tualatin Road,503-691-3061
Beaverton,OR,washington,Winkleman Dog Park In Beaverton,97007,or,10139 Southwest 175th Avenue,
McMinnville,OR,yamhill,Riverside Dog Park,97128,or,1900 Northeast Riverside Drive,
Pittsburgh,PA,allegheny,Bellevue Woods Dog Park,15229,pa,302 Bellevue Road,
Pittsburgh,PA,allegheny,Frick Park Off Leash Exercise Area,15217,pa,Lower Riverview Trail,
Monroeville,PA,allegheny,Heritage Park Dog Park,15146,pa,2364 Saunders Station Road,
Sewickley,PA,allegheny,Misty Pines Dog Park,15143,pa,2523 Wexford Bayne Road,412-364-4122
Wexford,PA,allegheny,North Park Off-Leash Dog Area,15090,pa,Pearce Mill Road,724-935-5570
Penn Hills,PA,allegheny,Penn Hills Dog Park,15235,pa,1299 Jefferson Heights Road,412-798-2147
Pittsburgh,PA,allegheny,Southside Dog Park,15203,pa,518 East Carson Street,
Pittsburgh,PA,allegheny,Thornburg Dog Park,15205,pa,1062 Princeton Road,412-364-4122
White Oak,PA,allegheny,White Oak Park Dog Park,15131,pa,McClintock Road,
Birdsboro,PA,berks,Danielle Ruiz-Murphy Center for Animal Welfare and Dog Park,19508,pa,610 South Baumstown Road,610-921-2348
Warrington,PA,bucks,Bluestone Creek Dog Park,18976,pa,1260 Almshouse Road,
Warrington,PA,bucks,Doylestown Dog Park,18976,pa,1260 Almshouse Road,215-348-9915
Morrisville,PA,bucks,Falls Township Dog Park,19067,pa,1599 East Penn Valley Road,
Perkasie,PA,bucks,Perkasie Dog Park,18944,pa,555 Constitution Avenue,267-587-7364
Newtown Square,PA,chester,Okehocking Preserve Dog Park,19073,pa,5316 West Chester Pike,610-647-5300
Phoenixville,PA,chester,Reservoir Dogs Park,19460,pa,Fillmore Street,
West Chester,PA,chester,Rooney's Dog Park,19380,pa,Pottstown Pike,
Conneaut Lake,PA,crawford,Conneaut Lake Bark Park,16316,pa,12810 Foust Road,814-382-2267
Glen Mills,PA,delaware,Concord Township Dog Park,19342,pa,30 Bethel Road,
Haverford,PA,delaware,Haverford Reserve Dog Park,19041,pa,9000 Parkview Drive,610-446-9397
Edinboro,PA,erie,Howlabaloo Dog Park,16412,pa,11290 Lay Road,814-734-1161
Wilkes-Barre,PA,luzerne,Hollenback Dog Park,18705,pa,1050 North Washington Street,
West Pittston,PA,luzerne,The West Pittston Dog Park,18643,pa,555 Exeter Avenue,
Conshohocken,PA,montgomery,Conshohocken Dog Park,19428,pa,301 Washington Street,
Perkiomenville,PA,montgomery,Cuddy Park Dog Park,18074,pa,Colonial Drive,
Wyncote,PA,montgomery,Curtis Hall Dog Park,19095,pa,1250 Church Road,215-884-7675
Hatfield,PA,montgomery,Hatfield Dog Park,19440,pa,2500 Chestnut Street,215-855-0900
Ambler,PA,montgomery,Horsham Dog Park,19002,pa,1013 Horsham Road,215-680-8794
Fort Washington,PA,montgomery,MonDaug Bark Park,19034,pa,1130 Camp Hill Road,215-643-1600
North Wales,PA,montgomery,Montgomery County Bark Park,19454,pa,155 Witchwood Drive,215-616-4500
Phoenixville,PA,montgomery,Reynold's Dog Park,19460,pa,1000 Longford Road,610-933-7728
Willow Grove,PA,montgomery,Woodlawn Ave Dog Park,19090,pa,601 Division Avenue,
Philadelphia,PA,philadelphia,Chester Avenue Dog Park,19143,pa,801 South 48th Street,
Philadelphia,PA,philadelphia,Columbus Square Dog Park,19147,pa,1200 Wharton Street,215-685-1890
Philadelphia,PA,philadelphia,Kitchens Lane Dog Run,19119,pa,Kitchens Lane,
Philadelphia,PA,philadelphia,Orianna Hill Dog Park,19123,pa,North Orianna Street,215-574-1209
Philadelphia,PA,philadelphia,Penn's Landing Dog Park,19137,pa,Delaware Avenue,
Philadelphia,PA,philadelphia,Piazza Dog Park,19123,pa,1099 Germantown Avenue,
Philadelphia,PA,philadelphia,Roxborough Dog Park,19128,pa,4123 Mitchell Street,267-437-3452
Philadelphia,PA,philadelphia,Schuylkill River Dog Run,19103,pa,2500 Spruce Street,
Philadelphia,PA,philadelphia,Sherman Mills Dog Park,19129,pa,3502 Scotts Lane,215-991-7601
Philadelphia,PA,philadelphia,Triangle Dog Park,19125,pa,898 Aramingo Avenue,
Somerset,PA,somerset,Jager and Friends Dog Park,15501,pa,534 South Center Avenue,814-443-4900
